race_id,election_id,office,state,seat_class,election_day,incumbent_party,is_open,prior_lean,region,not_up,held_by,fundraising_share,pres_approval,white_house_party,is_midterm,election_phase,runoff_of,vacancy_reason,ballot_status,effective_election_day
senate-2024-RI,senate-2024,US_SENATE,RI,I,2024-11-05,,False,18.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-TN,senate-2024,US_SENATE,TN,I,2024-11-05,,False,-22.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-TX,senate-2024,US_SENATE,TX,I,2024-11-05,,False,-8.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-UT,senate-2024,US_SENATE,UT,I,2024-11-05,,False,-24.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-VA,senate-2024,US_SENATE,VA,I,2024-11-05,,False,6.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-VT,senate-2024,US_SENATE,VT,I,2024-11-05,,False,30.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-WA,senate-2024,US_SENATE,WA,I,2024-11-05,,False,12.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-WI,senate-2024,US_SENATE,WI,I,2024-11-05,,False,1.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-WV,senate-2024,US_SENATE,WV,I,2024-11-05,,False,-30.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-WY,senate-2024,US_SENATE,WY,I,2024-11-05,,False,-40.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-AK-II-0,senate-2024,US_SENATE,AK,II,2024-11-05,D,False,-15.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-AK-III-1,senate-2024,US_SENATE,AK,III,2024-11-05,D,False,-15.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-AL-II-2,senate-2024,US_SENATE,AL,II,2024-11-05,D,False,-28.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-AL-III-3,senate-2024,US_SENATE,AL,III,2024-11-05,D,False,-28.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-AR-II-4,senate-2024,US_SENATE,AR,II,2024-11-05,D,False,-27.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-AR-III-5,senate-2024,US_SENATE,AR,III,2024-11-05,D,False,-27.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-AZ-III-6,senate-2024,US_SENATE,AZ,III,2024-11-05,D,False,-2.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-CA-III-7,senate-2024,US_SENATE,CA,III,2024-11-05,D,False,22.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-CO-II-8,senate-2024,US_SENATE,CO,II,2024-11-05,D,False,6.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-CO-III-9,senate-2024,US_SENATE,CO,III,2024-11-05,D,False,6.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-CT-III-10,senate-2024,US_SENATE,CT,III,2024-11-05,D,False,14.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-DE-II-11,senate-2024,US_SENATE,DE,II,2024-11-05,D,False,12.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-FL-III-12,senate-2024,US_SENATE,FL,III,2024-11-05,D,False,-4.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-GA-II-13,senate-2024,US_SENATE,GA,II,2024-11-05,D,False,0.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-GA-III-14,senate-2024,US_SENATE,GA,III,2024-11-05,D,False,0.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-HI-III-15,senate-2024,US_SENATE,HI,III,2024-11-05,D,False,28.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-IA-II-16,senate-2024,US_SENATE,IA,II,2024-11-05,D,False,-6.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-IA-III-17,senate-2024,US_SENATE,IA,III,2024-11-05,D,False,-6.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-ID-II-18,senate-2024,US_SENATE,ID,II,2024-11-05,D,False,-32.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-ID-III-19,senate-2024,US_SENATE,ID,III,2024-11-05,D,False,-32.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-IL-II-20,senate-2024,US_SENATE,IL,II,2024-11-05,D,False,14.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-IL-III-21,senate-2024,US_SENATE,IL,III,2024-11-05,D,False,14.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-IN-III-22,senate-2024,US_SENATE,IN,III,2024-11-05,D,False,-16.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-KS-II-23,senate-2024,US_SENATE,KS,II,2024-11-05,D,False,-14.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-KS-III-24,senate-2024,US_SENATE,KS,III,2024-11-05,D,False,-14.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-KY-II-25,senate-2024,US_SENATE,KY,II,2024-11-05,D,False,-24.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-KY-III-26,senate-2024,US_SENATE,KY,III,2024-11-05,D,False,-24.0,other,True,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-LA-II-27,senate-2024,US_SENATE,LA,II,2024-11-05,R,False,-18.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-LA-III-28,senate-2024,US_SENATE,LA,III,2024-11-05,R,False,-18.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-MA-II-29,senate-2024,US_SENATE,MA,II,2024-11-05,R,False,26.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-MD-III-30,senate-2024,US_SENATE,MD,III,2024-11-05,R,False,22.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-ME-II-31,senate-2024,US_SENATE,ME,II,2024-11-05,R,False,4.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-MI-II-32,senate-2024,US_SENATE,MI,II,2024-11-05,R,False,2.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-MN-II-33,senate-2024,US_SENATE,MN,II,2024-11-05,R,False,4.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-MO-III-34,senate-2024,US_SENATE,MO,III,2024-11-05,R,False,-14.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-MS-II-35,senate-2024,US_SENATE,MS,II,2024-11-05,R,False,-18.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-MT-II-36,senate-2024,US_SENATE,MT,II,2024-11-05,R,False,-12.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NC-II-37,senate-2024,US_SENATE,NC,II,2024-11-05,R,False,-2.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NC-III-38,senate-2024,US_SENATE,NC,III,2024-11-05,R,False,-2.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-ND-III-39,senate-2024,US_SENATE,ND,III,2024-11-05,R,False,-28.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NH-II-40,senate-2024,US_SENATE,NH,II,2024-11-05,R,False,2.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NH-III-41,senate-2024,US_SENATE,NH,III,2024-11-05,R,False,2.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NJ-II-42,senate-2024,US_SENATE,NJ,II,2024-11-05,R,False,10.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NM-II-43,senate-2024,US_SENATE,NM,II,2024-11-05,R,False,8.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NV-III-44,senate-2024,US_SENATE,NV,III,2024-11-05,R,False,0.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-NY-III-45,senate-2024,US_SENATE,NY,III,2024-11-05,R,False,18.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-OH-III-46,senate-2024,US_SENATE,OH,III,2024-11-05,R,False,-6.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-OK-II-47,senate-2024,US_SENATE,OK,II,2024-11-05,R,False,-30.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-OK-III-48,senate-2024,US_SENATE,OK,III,2024-11-05,R,False,-30.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-OR-II-49,senate-2024,US_SENATE,OR,II,2024-11-05,R,False,10.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-OR-III-50,senate-2024,US_SENATE,OR,III,2024-11-05,R,False,10.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-PA-III-51,senate-2024,US_SENATE,PA,III,2024-11-05,R,False,1.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-RI-II-52,senate-2024,US_SENATE,RI,II,2024-11-05,R,False,18.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-SC-II-53,senate-2024,US_SENATE,SC,II,2024-11-05,R,False,-14.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-SC-III-54,senate-2024,US_SENATE,SC,III,2024-11-05,R,False,-14.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-SD-II-55,senate-2024,US_SENATE,SD,II,2024-11-05,R,False,-26.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-SD-III-56,senate-2024,US_SENATE,SD,III,2024-11-05,R,False,-26.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-TN-II-57,senate-2024,US_SENATE,TN,II,2024-11-05,R,False,-22.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-TX-II-58,senate-2024,US_SENATE,TX,II,2024-11-05,R,False,-8.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-UT-III-59,senate-2024,US_SENATE,UT,III,2024-11-05,R,False,-24.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-VA-II-60,senate-2024,US_SENATE,VA,II,2024-11-05,R,False,6.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-VT-III-61,senate-2024,US_SENATE,VT,III,2024-11-05,R,False,30.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-WA-III-62,senate-2024,US_SENATE,WA,III,2024-11-05,R,False,12.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-WI-III-63,senate-2024,US_SENATE,WI,III,2024-11-05,R,False,1.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-held-WV-II-64,senate-2024,US_SENATE,WV,II,2024-11-05,R,False,-30.0,other,True,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2026-AL,senate-2026,US_SENATE,AL,II,2026-11-03,,True,-16.03,South,False,R,0.227,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-AK,senate-2026,US_SENATE,AK,II,2026-11-03,R,False,-9.77,West,False,R,0.419,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-AR,senate-2026,US_SENATE,AR,II,2026-11-03,R,False,-14.34,South,False,R,0.209,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-CO,senate-2026,US_SENATE,CO,II,2026-11-03,D,False,3.05,West,False,D,0.588,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-DE,senate-2026,US_SENATE,DE,II,2026-11-03,D,False,6.39,Northeast,False,D,0.612,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-GA,senate-2026,US_SENATE,GA,II,2026-11-03,D,False,0.58,South,False,D,0.553,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-ID,senate-2026,US_SENATE,ID,II,2026-11-03,R,False,-17.65,West,False,R,0.18,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-IL,senate-2026,US_SENATE,IL,II,2026-11-03,,True,7.83,Midwest,False,D,0.608,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-IA,senate-2026,US_SENATE,IA,II,2026-11-03,,True,-3.62,Midwest,False,R,0.469,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-KS,senate-2026,US_SENATE,KS,II,2026-11-03,R,False,-7.8,Midwest,False,R,0.233,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-KY,senate-2026,US_SENATE,KY,II,2026-11-03,,True,-13.58,South,False,R,0.296,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-LA,senate-2026,US_SENATE,LA,II,2026-11-03,R,False,-10.09,South,False,R,0.29,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-ME,senate-2026,US_SENATE,ME,II,2026-11-03,R,False,2.71,Northeast,False,R,0.702,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MA,senate-2026,US_SENATE,MA,II,2026-11-03,D,False,13.73,Northeast,False,D,0.866,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MI,senate-2026,US_SENATE,MI,II,2026-11-03,,True,0.12,Midwest,False,D,0.516,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MN,senate-2026,US_SENATE,MN,II,2026-11-03,,True,1.26,Midwest,False,D,0.634,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MS,senate-2026,US_SENATE,MS,II,2026-11-03,R,False,-9.23,South,False,R,0.408,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MT,senate-2026,US_SENATE,MT,II,2026-11-03,,True,-7.31,West,False,R,0.407,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NE,senate-2026,US_SENATE,NE,II,2026-11-03,R,False,-11.42,Midwest,False,R,0.242,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NH,senate-2026,US_SENATE,NH,II,2026-11-03,,True,1.51,Northeast,False,D,0.601,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NJ,senate-2026,US_SENATE,NJ,II,2026-11-03,D,False,5.66,Northeast,False,D,0.566,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NM,senate-2026,US_SENATE,NM,II,2026-11-03,D,False,3.74,West,False,D,0.693,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NC,senate-2026,US_SENATE,NC,II,2026-11-03,,True,-0.62,South,False,R,0.545,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-OK,senate-2026,US_SENATE,OK,II,2026-11-03,,True,-14.75,South,False,R,0.161,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-OR,senate-2026,US_SENATE,OR,II,2026-11-03,D,False,7.55,West,False,D,0.904,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-RI,senate-2026,US_SENATE,RI,II,2026-11-03,D,False,11.19,Northeast,False,D,0.784,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-SC,senate-2026,US_SENATE,SC,II,2026-11-03,,True,-8.23,South,False,R,0.414,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-SD,senate-2026,US_SENATE,SD,II,2026-11-03,R,False,-14.65,Midwest,False,R,0.226,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-TN,senate-2026,US_SENATE,TN,II,2026-11-03,R,False,-12.33,South,False,R,0.286,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-TX,senate-2026,US_SENATE,TX,II,2026-11-03,R,False,-3.37,South,False,R,0.386,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-VA,senate-2026,US_SENATE,VA,II,2026-11-03,D,False,2.51,South,False,D,0.472,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-WV,senate-2026,US_SENATE,WV,II,2026-11-03,R,False,-17.27,South,False,R,0.077,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-WY,senate-2026,US_SENATE,WY,II,2026-11-03,,True,-18.73,West,False,R,0.277,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-OH,senate-2026,US_SENATE,OH,special,2026-11-03,R,False,-3.77,Midwest,False,R,0.443,-8.0,R,True,special,,appointment,nominated,2026-11-03
senate-2026-FL,senate-2026,US_SENATE,FL,special,2026-11-03,R,False,-3.17,South,False,R,0.448,-8.0,R,True,special,,appointment,nominated,2026-11-03
senate-2026-AL-held-0,senate-2026,US_SENATE,AL,held,2026-11-03,R,False,-28.0,South,True,R,0.05,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-AK-held-1,senate-2026,US_SENATE,AK,held,2026-11-03,R,False,-15.0,West,True,R,0.167,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-AR-held-2,senate-2026,US_SENATE,AR,held,2026-11-03,R,False,-27.0,South,True,R,0.276,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-CO-held-3,senate-2026,US_SENATE,CO,held,2026-11-03,D,False,6.0,West,True,D,0.576,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-DE-held-4,senate-2026,US_SENATE,DE,held,2026-11-03,D,False,12.0,Northeast,True,D,0.821,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-GA-held-5,senate-2026,US_SENATE,GA,held,2026-11-03,D,False,0.0,South,True,D,0.536,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-ID-held-6,senate-2026,US_SENATE,ID,held,2026-11-03,R,False,-32.0,West,True,R,0.053,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-IL-held-7,senate-2026,US_SENATE,IL,held,2026-11-03,D,False,14.0,Midwest,True,D,0.71,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-IA-held-8,senate-2026,US_SENATE,IA,held,2026-11-03,R,False,-6.0,Midwest,True,R,0.48,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-KS-held-9,senate-2026,US_SENATE,KS,held,2026-11-03,R,False,-14.0,Midwest,True,R,0.223,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-KY-held-10,senate-2026,US_SENATE,KY,held,2026-11-03,R,False,-24.0,South,True,R,0.241,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-LA-held-11,senate-2026,US_SENATE,LA,held,2026-11-03,R,False,-18.0,South,True,R,0.125,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-ME-held-12,senate-2026,US_SENATE,ME,held,2026-11-03,I,False,4.0,Northeast,True,I,0.587,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MA-held-13,senate-2026,US_SENATE,MA,held,2026-11-03,D,False,26.0,Northeast,True,D,0.934,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MI-held-14,senate-2026,US_SENATE,MI,held,2026-11-03,D,False,2.0,Midwest,True,D,0.571,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MN-held-15,senate-2026,US_SENATE,MN,held,2026-11-03,D,False,4.0,Midwest,True,D,0.484,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MS-held-16,senate-2026,US_SENATE,MS,held,2026-11-03,R,False,-18.0,South,True,R,0.129,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MT-held-17,senate-2026,US_SENATE,MT,held,2026-11-03,R,False,-12.0,West,True,R,0.253,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NE-held-18,senate-2026,US_SENATE,NE,held,2026-11-03,R,False,-20.0,Midwest,True,R,0.091,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NH-held-19,senate-2026,US_SENATE,NH,held,2026-11-03,D,False,2.0,Northeast,True,D,0.596,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NJ-held-20,senate-2026,US_SENATE,NJ,held,2026-11-03,D,False,10.0,Northeast,True,D,0.744,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NM-held-21,senate-2026,US_SENATE,NM,held,2026-11-03,D,False,8.0,West,True,D,0.504,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NC-held-22,senate-2026,US_SENATE,NC,held,2026-11-03,R,False,-2.0,South,True,R,0.314,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-OK-held-23,senate-2026,US_SENATE,OK,held,2026-11-03,R,False,-30.0,South,True,R,0.05,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-OR-held-24,senate-2026,US_SENATE,OR,held,2026-11-03,D,False,10.0,West,True,D,0.706,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-RI-held-25,senate-2026,US_SENATE,RI,held,2026-11-03,D,False,18.0,Northeast,True,D,0.95,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-SC-held-26,senate-2026,US_SENATE,SC,held,2026-11-03,R,False,-14.0,South,True,R,0.207,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-SD-held-27,senate-2026,US_SENATE,SD,held,2026-11-03,R,False,-26.0,Midwest,True,R,0.123,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-TN-held-28,senate-2026,US_SENATE,TN,held,2026-11-03,R,False,-22.0,South,True,R,0.053,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-TX-held-29,senate-2026,US_SENATE,TX,held,2026-11-03,R,False,-8.0,South,True,R,0.255,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-VA-held-30,senate-2026,US_SENATE,VA,held,2026-11-03,D,False,6.0,South,True,D,0.466,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-WV-held-31,senate-2026,US_SENATE,WV,held,2026-11-03,R,False,-30.0,South,True,R,0.074,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-WY-held-32,senate-2026,US_SENATE,WY,held,2026-11-03,R,False,-40.0,West,True,R,0.11,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-OH-held-33,senate-2026,US_SENATE,OH,held,2026-11-03,R,False,-6.0,Midwest,True,R,0.349,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-FL-held-34,senate-2026,US_SENATE,FL,held,2026-11-03,R,False,-4.0,South,True,R,0.529,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-AZ-held-35,senate-2026,US_SENATE,AZ,held,2026-11-03,D,False,-2.0,West,True,D,0.474,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-AZ-held-36,senate-2026,US_SENATE,AZ,held,2026-11-03,D,False,-2.0,West,True,D,0.456,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-CA-held-37,senate-2026,US_SENATE,CA,held,2026-11-03,D,False,22.0,West,True,D,0.904,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-CA-held-38,senate-2026,US_SENATE,CA,held,2026-11-03,D,False,22.0,West,True,D,0.901,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-CT-held-39,senate-2026,US_SENATE,CT,held,2026-11-03,D,False,14.0,Northeast,True,D,0.854,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-CT-held-40,senate-2026,US_SENATE,CT,held,2026-11-03,D,False,14.0,Northeast,True,D,0.698,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-HI-held-41,senate-2026,US_SENATE,HI,held,2026-11-03,D,False,28.0,West,True,D,0.729,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-HI-held-42,senate-2026,US_SENATE,HI,held,2026-11-03,D,False,28.0,West,True,D,0.921,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-IN-held-43,senate-2026,US_SENATE,IN,held,2026-11-03,R,False,-16.0,Midwest,True,R,0.16,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-IN-held-44,senate-2026,US_SENATE,IN,held,2026-11-03,R,False,-16.0,Midwest,True,R,0.206,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MD-held-45,senate-2026,US_SENATE,MD,held,2026-11-03,D,False,22.0,Northeast,True,D,0.95,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MD-held-46,senate-2026,US_SENATE,MD,held,2026-11-03,D,False,22.0,Northeast,True,D,0.774,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MO-held-47,senate-2026,US_SENATE,MO,held,2026-11-03,R,False,-14.0,Midwest,True,R,0.299,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-MO-held-48,senate-2026,US_SENATE,MO,held,2026-11-03,R,False,-14.0,Midwest,True,R,0.313,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-ND-held-49,senate-2026,US_SENATE,ND,held,2026-11-03,R,False,-28.0,Midwest,True,R,0.125,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-ND-held-50,senate-2026,US_SENATE,ND,held,2026-11-03,R,False,-28.0,Midwest,True,R,0.178,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NV-held-51,senate-2026,US_SENATE,NV,held,2026-11-03,D,False,0.0,West,True,D,0.463,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NV-held-52,senate-2026,US_SENATE,NV,held,2026-11-03,D,False,0.0,West,True,D,0.445,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NY-held-53,senate-2026,US_SENATE,NY,held,2026-11-03,D,False,18.0,Northeast,True,D,0.901,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-NY-held-54,senate-2026,US_SENATE,NY,held,2026-11-03,D,False,18.0,Northeast,True,D,0.875,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-PA-held-55,senate-2026,US_SENATE,PA,held,2026-11-03,D,False,1.0,Northeast,True,D,0.632,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-PA-held-56,senate-2026,US_SENATE,PA,held,2026-11-03,D,False,1.0,Northeast,True,D,0.538,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-UT-held-57,senate-2026,US_SENATE,UT,held,2026-11-03,R,False,-24.0,West,True,R,0.249,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-UT-held-58,senate-2026,US_SENATE,UT,held,2026-11-03,R,False,-24.0,West,True,R,0.097,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-VT-held-59,senate-2026,US_SENATE,VT,held,2026-11-03,I,False,30.0,Northeast,True,I,0.839,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-VT-held-60,senate-2026,US_SENATE,VT,held,2026-11-03,D,False,30.0,Northeast,True,D,0.761,-8.0,R,True,general,,,nominated,2026-11-03
senate-2026-WA-held-61,senate-2026,US_SENATE,WA,held,2026-11-03,D,False,12.0,West,True,D,0.643,-8.0,R,True,general,,,nominated,2026-11-03
